,Content,Location,Username,Retweet-Count,Favorites,Created at
274,Always helpful Dr. Xue Fan gets you started with your new RS5 right HERE -&gt; https://t.co/R4iYDpU36p    #ADCP #water #data #sensor #flowmeter #science #environment #weloveourjob https://t.co/t9bA46nVr0,San Diego,SonTekYSI,0,0,2021-03-30 20:30:19
275,"Benefits of 'drastic' climate action outweigh costs: economists
https://t.co/E9yu0Fquj5",USA,Arthur59611540,0,0,2021-03-30 20:30:19
276,@IwriteOK My dogs only trust me. They would be terrible in this environment. Rescues sometimes need a little extra care and a quiet environment. We don’t know what Major went through.,"Levittown, PA",AntiqueOrUniqu2,0,11,2021-03-30 20:30:16
277,"We offer high-quality teaching in a supportive learning environment right on on your doorstep.
Study around your existing commitments
Low fees
Flexible entry requirements
Places still available for courses starting in September. 
https://t.co/QpLUf8nUTE 
#university #wakefield https://t.co/GSdkTRUvRd",Wakefield,unicentrewakey,0,1,2021-03-30 20:30:16
278,"Be a part of an essential industry that operates in a bright, clean and safe environment with all of the COVID19 safety protocols in place.

To learn more and to apply head to our website at: 

https://t.co/fHzs4ou9HN

#manufacturingjobs#gtajobs#brampton#mississauga##machinists https://t.co/k4rTpFh5yJ","Brampton, Ontario",StackTeck,0,0,2021-03-30 20:30:15
279,"We’re thrilled Madison, WI residents will have the opportunity to learn about recycling their food and beverage cartons along with other recyclables. 

Learn how @cityofmadison's recycling program will help its community become more responsible consumers: https://t.co/myktgsPSz9",,RecycleCartons,0,0,2021-03-30 20:30:13
280,i  just  wish  countries  weren't  a  thing  and  planes  didn't  cost  money  and  weren't  bad  for  the  environment  and  covid  didn't  exist  and  i  could  b  there  rn,they/cloud/pup . 16 . in recovery . check pinned for dni byf . please don't call me babe .,teddiekcals,0,4,2021-03-30 20:30:13
281,The TDCR is an excellent solution for airflow in research facilities and laboratories to filter and purge contaminants from the occupied space. Learn more - https://t.co/2cTrkrdrZv #TitusHVAC #TDCR #FilterContaminates #WeDoComfort https://t.co/Fhscl6HwXo,"Plano, Texas",TitusHVAC,0,0,2021-03-30 20:30:11
282,"The Ministry of Municipality and Environment (#MME) is to organise the first international waste management conference on April 5-6, with the participation of a number of governmental and semi-governmental institutions,  https://t.co/SuXp4ebM6E",Al Hilal - C Ring Road,GulfTimes_QATAR,0,0,2021-03-30 20:30:10
283,"@_stryker1 @davidsobel28 @_SJPeace_ From the ASPCA's statement on pitbulls

""While a dog’s genetics may predispose it to behave in certain ways, genetics do not exist in a vacuum. Rather, behavior develops through a complex interaction between environment and genetics.""","Brighton, England",acfmckeown,0,0,2021-03-30 20:30:09
284,Using a signature pad to capture #esignatures and then merge those signatures into your documents is a great time saving and efficient way to improve your business processes. https://t.co/qFZ3rLbxii,"Columbus, OH",scriptelcorp,0,0,2021-03-30 20:30:08
285,"i'm still mad. no false idols/no false icons then buy into... NFTS, possibly the most demonic environment wrecking false concept of all.......... set that shit on fire and send it on a slowboat to hades, but don't let it come back https://t.co/MtuvFwqtuz",gay nashville,FiniThe,0,0,2021-03-30 20:30:07
286,Winning programs see the value of teaching leadership in a team environment. https://t.co/UrWOmLqdM4,,volleyballtlbx,0,0,2021-03-30 20:30:04
287,"NEW: The world's biggest banks have provided $3.8 TRILLION in fossil fuel financing since the Paris Accords were signed — with @jpmorgan topping the list.

Wall Street continues to provide the financial oxygen for the fossil fuel industry to survive.

https://t.co/VZdDdBzGRc","Washington, D.C.",foe_us,0,3,2021-03-30 20:30:03
288,"Communication is a large part of eliminating head lice from our social environment. Lets talk! What are your concerns?
#liceprevention #toddlers  #momlife #kids  #familytime #motherhood #daycare #preschool #prek #childcare https://t.co/pt9ZzlwffW","Georgia, USA",NitLynn,0,0,2021-03-30 20:30:01
289,"That hybrid or electric car isn't looking such a great idea. 

""The spiralling environmental cost of our lithium battery addiction"" https://t.co/b8b2tybaD9",Craiglang,MikeDeery1,1,0,2021-03-30 20:29:59
290,@yashar I can't imagine a guard dog being comfortable in an environment with that many people milling around. I had a part Doberman and she distrusted and barked at any man she wasn't familiar with (she was a rescue and I suspected she was abused before she was abandoned).,"Kent, OH",amy_laura,0,0,2021-03-30 20:29:58
291,"If you need a coach or your team is having a hard time getting to the next level, you need to pick up Keith. I only got to play with Keith for a month or so, but I have never seen the amount of energy a coach can bring into a team environment. https://t.co/mhb0TaKBMF","Philadelphia, PA",ChurmZz,0,4,2021-03-30 20:29:57
292,@tinydancer0318 @KateBennett_DC He probably senses the stress level of the USSS and others in this high stress environment.,"Texas, USA",SayHeading,0,1,2021-03-30 20:29:57
293,"@VoicesByCorey @RemixedSonic Let's see... with your specific detail of voices and how adaptable you are to environment I have a guess of 3. You're in a project of a renewed sonic underground... I would say either Knuckles, The Robotnik man. Or one of those Mercs from the original show.",Today Was A Bruh Moment,KohleiousM,0,0,2021-03-30 20:29:56
294,"Check out our newest Our Voice blog post focused on Early Childhood STEM by the lead presenter of our Evidence Says! Webinar Series as well as one of this year's STEM Institute keynotes - Andres S. Bustamante, Ph.D.
https://t.co/ZqPiFGbSt4 https://t.co/jXDZIzwPEM","Sacramento, CA",Region9HS,0,0,2021-03-30 20:29:55
295,@cbouzy I think the high pressure environment is not healthy for this young dog. He should stay in Delaware permanently.  Maybe the bidens could get a nice fluffy golden lab. Get licked to death!,New York,Screech71780064,0,0,2021-03-30 20:29:54
296,"@KVUE This violates leave no trace best practice. Rocks are shelter to animals and this is disruptive to the environment. Glad he wanted to provide a tribute to the victims, but please dont do this!",,HMogan24,0,0,2021-03-30 20:29:53
297,'Delay is as dangerous as denial': scientists urge Australia to reach net zero emissions faster #lnp causing untold misery on thousands of Aussies with #climatechange delays #auspol #floods #scottydoesnothing #lnpcrimefamily ⁦@climatecouncil⁩ #fires https://t.co/wA4PZL7laP,,wnhynd,0,0,2021-03-30 20:29:51
298,@JRubinBlogger @CNNPolitics And by the way the GOP has grabbed this issue because it’ll get them elected.  Good old leftist politics.  Shooting itself in the foot once again. The entire left agenda side lined including the environment And for what?  A few gender non confirming kids.  Get a grip.,,ClareBonham5,0,0,2021-03-30 20:29:50
299,"#100daysofcode R1D1

- Started at @ManchesterCodes bootcamp
- Reviewed dev environment setup
- Reviewed command line
- Creating a repo of notes/ref sheets using markdown
- Set up work management tools: bitwarden, trello
- Started working with pomodoro technique 🍅✨","Manchester, UK",Dev_Arrowsmith,3,5,2021-03-30 20:29:49
300,"@SwerveCityElite @Soullfire @amyis_trying @JillFilipovic And maybe you're one of those police officers that has a strong ethic. But not all are, and it isn't strictly their fault. We're all a product of our environment and upbringing and genes. Bragging about how you wouldn't have done it shows you're privilege and oblivious to that.",,TheDiliff,0,0,2021-03-30 20:29:43
301,@Mustafa_Raza_ ironically yes but unironically NFTs are destroying the environment so maybe don’t make one imo https://t.co/jbswdV9BgG,19! she/her,pixelatinate,0,0,2021-03-30 20:29:41
302,@KlaasKnot @martinwolf_ @ftlive CBD's are coming. How does mining cryptocurrencies(POW) affect the environment? Which strategy should central banks adopt? I certainly think that central banks will play an important role in this.,The Netherlands,jrvdh73,0,0,2021-03-30 20:29:37
303,"@kiiwiicharles @jamescharles This isn’t a safe environment for you, James Charles is a predator and you’re a minor. Please be careful who you’re a fan of",stayville,hyuninprotector,0,1,2021-03-30 20:29:31
304,@cvdall He's right there telling them that he doesn't feel safe around all these strangers! It's just not the right environment for him and it's cruel to keep him where he has to be on high alert like that.,"Here and there, hither and yon (NYC/Paris)heidi dot n dot moore at gmail dot com",moorehn,0,2,2021-03-30 20:29:28
305,I wish all Scorpio moons who live in a toxic environment to one day find peace and happiness,,iu_u147,0,0,2021-03-30 20:29:28
306,"@mattyglesias I love the fact that there have traditionally been dogs at the White House, but a German Shepherd is really the wrong breed for that type of environment. He (and the staff) will be much happier if he's back in Delaware.",,BrianVBruce,0,0,2021-03-30 20:29:25
307,@Tish573 @KateBennett_DC I think the WH might be too hectic of an environment for that dog. It's understandable. You've got hundreds of people walking in and out every day. It's simply overstimulation.,SF Bay Area,Tyler_The_Wise,0,8,2021-03-30 20:29:23
308,"In fairness the point of the term is to make you consider every leg of the environment: the biological, the psychological, the social, the spiritual. But as a word, it ends up just meaning, ""everything.""",Saratoga Springs,paleoludic,0,1,2021-03-30 20:29:19
309,"As well as obvious reason that it's a noisy environment and they're limited to straights for most chat to avoid distracting driver mid-corner, breaking questions down like this is one small tactic that can help with minimising the significant mental load for drivers. #F1",United Kingdom,130Rperform,0,0,2021-03-30 20:29:15
310,"@TheKouk @RonniSalt If rising wealth is dependent on 1) rising inequality 2) stagnant wages for the majority 3) creating asset bubbles eg. house + land prices 4) clearing the land for agriculture and cities 4) destroying the biodiversity of land + ocean 5) polluting the environment , You happy ?",Australia,Raysimon1953,0,0,2021-03-30 20:29:13
311,"What are The Scottish Greens really for?

They have no idea what exactly hey stand for. 

Voting for the Scottish Greens is like having a gynaecologist look at you tonsils.

The environment knows no borders, they should be advocating for a greener and more environmentally UK.","Livingston, Scotland",GiftCee,0,1,2021-03-30 20:29:08
312,"All children, regardless of need, should benefit from playing alongside one another in an inclusive environment and community. 
Please sign to drive change and give families like mine hope that one day our children can play together #OurRightToPlayTogether https://t.co/sCon21WCZZ",,PlaySpaceForAll,0,0,2021-03-30 20:29:08
313,"@Dreamworks Value, however, cannot, and the impact on the environment is horrible. Fuck NFTs.",,ThreeKobolds,0,0,2021-03-30 20:29:07
314,"@HashtagGriswold Honestly seems like a great dog, nipping by a rescue in a stressful environment isnt surprising and nothing judicious muzzle use while he acclimates and lots of treats can't solve.",,SullaFelix8,0,5,2021-03-30 20:29:07
315,@KFCBarstool @stoolpresidente NFT’s are terrible for the environment https://t.co/JXuTPL94zY,,Infinite_Alpaca,0,0,2021-03-30 20:29:06
316,"Banksia rewards work in the built environment, natural environment and water https://t.co/qFcFwbvI8W",Australia,FifthEstateAU,1,0,2021-03-30 20:29:04
317,Mortgage compliance in a rapidly changing servicing environment :: https://t.co/9tz5A6f1nZ @alliedsolutions #CreditUnions,"Greenville, SC",News_CUInsight,0,0,2021-03-30 20:29:01
318,"@jackguyanderton @TheLordMidge @emilyhewertson Not necessarily bad for business- there will be plenty of customers/consumers driven towards establishments that are doing all they can to provide a covid free environment, rather than the alternative..",,dcoleman26,0,0,2021-03-30 20:29:01
319,@5_2blue They should never have taken him back to the environment of constant activity.,"Colorado, USA",bee_langbein,1,0,2021-03-30 20:28:50
320,"@CW19815 @SlickOG You can choose to not eat, but still eat. Behavioural changes come from environment, from other's modelling good behaviour and through the least amount of effort to complete the task. If fruit is the goal, then it must be the default behaviour and deviation require more effort.",,realdoctormo,0,0,2021-03-30 20:28:43
321,"Nurses are a respected part of our team. Outstanding pay, benefit and flex scheduling help us provide a supportive work environment for all of our nurses. Learn more about how you can join the TriStar Skyline Medical Center team. https://t.co/iKnYZ0xoX6 #patientcare","Nashville, TN",tmj_bna_health,0,0,2021-03-30 20:28:43
322,"Banksia rewards work in the built environment, natural environment and water https://t.co/IN9uK3xF5Q",Sydney based ,TinaPerinotto,0,0,2021-03-30 20:28:42
323,The environment continually changes but the mission never does: a better web for everyone. https://t.co/nxBDDPrbo2,"New York, NY",tarawlevy,0,0,2021-03-30 20:28:39
324,"@WinchesterUCU @_UoW @winchestersu @dailyecho @hantschronicle Absolutely insane. I'm sure greta herself would say it's not about her, it's the environmental message, so those that commissioned this have a misunderstanding of what she stands for, nevermind the energy waste pumped into the environment to make this.",Uk,Nikholisg,0,0,2021-03-30 20:28:37
325,Banning pandemic water shutoffs could have saved thousands in the US https://t.co/4KVZk4tB93 via @MotherJones,,DotUrada,0,0,2021-03-30 20:28:36
326,"@ChristinacHicks @voyagevirage 🤔 We will always need food and people to harvest and prepare it, why do we need to protect jobs that are doing unimaginable damage to our environment instead of focusing our efforts into retraining them to work legitimately sustainable alternatives? It seems illogical.","Campbellville, Ont., Canada. ",EstherThePig,0,0,2021-03-30 20:28:30
327,"@ConceptualJames I thought this was something we all were definitely against, thinking that different races have different IQ levels? Slightly confused. Plus if someone isn't doing well at the test, is it the test's fault or is it the fault of bad teaching &amp; social environment? Always deflecting","Essex, United Kingdom",MomusNajmi,0,0,2021-03-30 20:28:27
328,So sad to see destruction of the environment that feeds our soul.  :-( https://t.co/wHYhjw2huI,"Albuquerque, NM",NMVoterGroup,0,0,2021-03-30 20:28:25
329,Wike done sack commissioner for Environment Rivers State oh,"Cape Coast, Ghana",fabsFWD,0,0,2021-03-30 20:28:23
330,"while you live in a loving &amp; supporting environment others are struggling for their basic rights so if you have privileges use them to help those how lack them, don't try a blind eye :)",,_BM29,0,0,2021-03-30 20:28:17
331,"@EffMktHype And this is a copout, but I can't think of a fundamental reason why in this environment why 30's would be flat over the last 2 weeks while 10's are 10bps higher. So if it isn't fundamental must be technical :)

Would love to hear a counter-argument tho.","Baltimore, MD",tdgraff,0,0,2021-03-30 20:28:09
332,@abbyfrae @giopagliari @MarsCuriosity I wonder if the environment light intensity is that high or the image brightness has been enhanced later?,"Tehran, Iran",Omid_Shekoofa,0,0,2021-03-30 20:28:08
333,"Im at a place in my life right now that it’s important for me to be in a stress free, peaceful environment. I don’t need bad energy transferring",CA,breeaaannna,0,0,2021-03-30 20:28:02
334,@CNN If I remember correctly the dogs were rescue dogs. You never know what the dogs were like before you get them. This just is not a good fit for them atm as they got him in Delaware and moved him to a completely different environment. Sad all around.,,hcjmj16,0,0,2021-03-30 20:28:02
335,"Having great visions and a great team behind the project success is already an advantage, the team is working towards a green environment devoid of waste.
#WaCo #TokenSale #IEO","La France, SC",ambukata,0,0,2021-03-30 20:28:01
336,"Watch: Rafucko, a Brazilian activist, walks the streets of Berlin every night dressed as the Death, to draw attention to Brazil's COVID-19 strategy and its connection to the environment.

via @dw_environment https://t.co/l97CJSUdl7",Germany,dwnews,15,45,2021-03-30 20:28:00
337,"You know what’s hilarious? Republicans want to ban abortions because baby, but then won’t do anything to actually make sure they live in a healthy environment",My Waifus House,GarnbettDanems,0,0,2021-03-30 20:27:47
338,@Dreamworks stop telling your fans to destroy the environment https://t.co/CXgxsT5gp8,"they/she, minor",flental99,0,0,2021-03-30 20:27:46
339,"@redlionny @CNN He's not nipping, he's biting. Nips usually don't require medical attention. Nips are usually warnings. Bites are usually aggression. That particular dog just doesn't need to be in that environment.",Columbia SC ✈️ Allentown PA ✈️,iamtimfrisby89,0,3,2021-03-30 20:27:44
340,"We need to outlaw cigarettes and should have a long time ago. They cause pollution and harm humans. If you take a moment to reflect, you’ll notice that when we hurt the environment we also simultaneously hurt ourselves. We are one with nature and should respect everyone’s health.",,HockeySniping,0,0,2021-03-30 20:27:42
341,@CNNPolitics Major is trying to protect his owners. German Shepherds are great guard dogs. Too many people getting too close to the Bidens -- He needs to be in a different environment. IMHO.,"California, USA",Watchdogsniffer,0,10,2021-03-30 20:27:39
342,"Let's take a look at the relationship of Average Days on Market to Inventory. If you're curious about how this affects our real estate environment, don't hesitate to reach out. https://t.co/LZC8ya0tCh https://t.co/fjLrOFZSje","Islamorada, FL",JNagelRealtor,0,0,2021-03-30 20:27:39
343,"On #DoctorsDay, learn about how chronic stress, trauma &amp; burnout are hurting doctors' abilities to care for themselves &amp; their patients sustainably—and what hospitals &amp; the state can do to improve healthcare work conditions. https://t.co/magTJ7WYlH",Seattle,Weinbergrrrrr,0,0,2021-03-30 20:27:33
344,@CHEO @OttawaHealth @CanadasNAC Where do you go if you don't have a car in Centretown? 42% of households do not have vehicles here. https://t.co/bYH7gwkvt9,"Ottawa, Ontario",lana_stewart,0,1,2021-03-30 20:27:32
345,@12BBYTHESEASIDE Very sad they have so little understanding of their environment.,Kendal,tutty352,0,2,2021-03-30 20:27:25
346,@louisjacques_ We don't entirely rely on roads and plus trains are better for the environment,"London, England",Uszy9,0,0,2021-03-30 20:27:22
347,"@caryn_wallace @KateBennett_DC They're fear biters. They may be in pain. All well-bred big dogs have bad hips, sooner or later. Something happened to Major, where he can't be in a high stress environment. Sadly, they can't tell us. Let him hang at home.",,sewsharit,0,5,2021-03-30 20:27:14
348,"@AndrewSolender 💪Yes! Congress deserves a safe work environment and ego is no excuse!

Voting in 2020 was not enough! It was only beginning of the cleanup we must have to maintain our Democracy!

#RememberTheirNames 
#Vote2022
#Vote2024",,cdpositive,0,0,2021-03-30 20:27:08
349,Great markings. No wonder they are hard to spot in the environment. Thanks for sharing John https://t.co/Ka4n657lIT,,BC_Norfolk,0,2,2021-03-30 20:27:03
350,"Once is excusable, twice is a pattern. 

The White House isn't a good environment for this dog. Unfortunately I think Major will have to find another home. 😥 https://t.co/kgfewUcMMS",SF Bay Area,Tyler_The_Wise,0,3,2021-03-30 20:26:59
351,".... so you will not need to present a negative test result to shop with us.

As workers in a customer-facing environment the staff of Curious Fox must and will be tested once a week.
3/4","Flughafenstr. 22, 12053 Berlin",BerlinBooks,0,2,2021-03-30 20:26:58
352,"Temperatures are rising slow because heat is wasting in melting ice  and heating ocean’s water. Water can store more heat but not infinite https://t.co/IarSQsWDko #ClimateCrisis 
How is #climatechange affecting the Atlantic Ocean?  https://t.co/ffl55vYrag via @wef",,bobhillbrain,0,0,2021-03-30 20:26:38
353,"GovWike has sacked Igbiks Tamuno, the Rivers' commissioner for environment.",,chiukwujioke,0,0,2021-03-30 20:26:37
354,@Phanterratic Well if you genuinely dislike a game and continue playing it I think that’s idiocy but in your case it’s not an actual dislike but an acute knowledge of the gameplay flaws and a competitive environment.,"ENTP, 6w5",FunnymanCole,0,1,2021-03-30 20:26:31
355,The US has spent over $7 trillion on wars over the last 20 years. If they can support our environment with the same zeal we may actually survive another generation or two.,Europe ,SamTwits,2,15,2021-03-30 20:26:31
356,White House uses Arbor Day to renew push for 1 trillion trees initiative https://t.co/IK0DvPTZ7D,Northern Kentucky ,MariannMason2,0,0,2021-03-30 20:26:21
357,We really need to circle back to “this could have been my son” comment you made. Why would your son be going around saying n*gg**? What type of environment are you fostering that’d make you see your son in that situation? What are you teaching him about Black people? 🤔 https://t.co/oIt7XCNhn0,,The_Acumen,11,58,2021-03-30 20:26:10
358,@gorillaz I love how the cover of the almanac is a garbage dumb and you’re literally doing something that damages the environment. Good job guys.,He/him/his,FoopyFoop,0,0,2021-03-30 20:26:09
359,"@anmpog @MikeyFriesen Sure, it's funny. I've been riding in an urban environment for going on three decades now and never been hit by a car. One way I keep safe is by lane positioning. All ""keeping right"" does is encourage people to attempt stupid passes.","IBone, Internet",EoboOboe,0,0,2021-03-30 20:26:05
360,@BeckyWhin We've also had a coming out in the family which makes me realise how big a deal coming out in your teens is. Awesome from you guys to make an environment where it's safe to do so. xxx,"Crewe, England",seanayling,0,2,2021-03-30 20:26:04
361,Working in an actual SWE environment I realized how dumb the architecture is in school for Computer science and how exams are held. Got me memorizing shit I really didn’t need to instead of focusing on the actual project and its algorithm.,"New York, NY",__chowderrr,0,0,2021-03-30 20:26:03
362,"@N3OArctic @Kam_Toons @SeaDragonGamer If they do get new evolutions, it could be because of the Sinnohan environment causing changes and having the starters adapt. But that’s just my idea",He/They/She/Sponge/Thon | 13,_spongecore,0,0,2021-03-30 20:26:02
363,"We're ready for EVs to take over the world, hbu? https://t.co/0KLNreHwy7 https://t.co/JwKYDOmmdL","Washington, DC",ourdailyplanet,0,1,2021-03-30 20:26:02
364,@KSK_1959 Ooooo out in a new environment!! Loving the winkkkk!! Proud of u for continuing to share this message!! KEEP GOING KURT!🔥❤️🔥,,TXTransplant45,0,0,2021-03-30 20:25:53
365,"DeSantis names new science officer, cites Everglades work | Miami Herald https://t.co/SJmJ2lbMNb","Sunrise, FL",Aunty__Em,0,0,2021-03-30 20:25:47
366,@CNN All jokes aside. I like dogs more than humans. This dog is trying to acclimate to a new environment with a lot of strangers around. Given this is another biting incident it’s more likely than not that Major might be put down soon.,,rn674,0,0,2021-03-30 20:25:43
367,@BeninBiloxi @rodimusprime All the power rangers were pro environment back when I was watching this show though. I can’t fathom them voting Republican!,the suburbs of a major US city,DomitiaEnobaria,0,0,2021-03-30 20:25:42
368,"They're clueless. They shouldn't even have a platform to talk their nonsense. They've done nothing for the environment, only supported the SNP. 👇 https://t.co/Lfnq3pyTht","Edinburgh, Scotland",PaulReoch,0,0,2021-03-30 20:25:41
369,Don't miss your chance to see the latest innovations in SAP Sales Cloud and SAP Service Cloud. Find out firsthand how these new capabilities are giving sales and service organizations an edge in this rapidly changing business environment. Register now. https://t.co/33oOGmxZCZ https://t.co/23FoNr3zkB,Sunnyvale,viswajithm,0,0,2021-03-30 20:25:28
370,Work from home environment just got extended to September 2021🙏🏽,,Ramiro6Miranda,0,0,2021-03-30 20:25:28
371,"HSP’s brains actually work differently than everyone else’s. HSPs are found across the animal kingdom. Our nervous system picks up on subtle differences in the environment. Hence being able to notice shifts in energy. Sometimes tho, we pick up on so much we become overstimulated",THE BRONX,lei239,0,0,2021-03-30 20:25:28
372,"Since we live in a dynamic environment, changes will keep displacing us from our comfort zone. Everyone faces challenges, how we deal with them defines our long-term success. Develop a breakthrough mindset that seeks solutions even in the time of adversity.","Hidd,Bahrain",VipAlsada_,0,2,2021-03-30 20:25:27
373,"-you know how to make a space feel good. Due to your ability to pick up on changes in the environment, you know what small aesthetic or details can change the feeling of a room 
-many HSPs love luxury, and have a deep love for art and music",THE BRONX,lei239,0,0,2021-03-30 20:25:24
374,"The Meraki MT Sensors give you real-time visibility and alerts over your IT environment. 

https://t.co/HWlwu22tzM","Asheville, NC",RhinoNetworksHQ,0,0,2021-03-30 20:25:23
375,You buy 2 books on feminism and the environment and people just assume you're going to graduate school. Maybe I just wanna read,"Indiana, USA",AlexCox37,0,2,2021-03-30 20:25:21
376,Nuclear power is the only option if people give a single shit about the environment and about human lives.,,DANIELUBOND1,0,0,2021-03-30 20:25:16
377,"Humanity has wiped out 60% of animal populations since 1970, report finds | Wildlife | The Guardian https://t.co/2Xm2QL1V7V",,RRandall1974,0,0,2021-03-30 20:25:15
378,"I think most of my time dealing w/ microservices is setting up the environment for each one to run locally and pointing to the correct service bus, blob/table storage, and other local configuration. Such a time suck.","Austin, TX",davidrodriguez,0,1,2021-03-30 20:25:09
379,"@ViewSonic bridges the gap between the physical classroom and a #DigitalLearning environment: 

https://t.co/EsuTDi7KQg","San Francisco, CA",insightdottech,4,0,2021-03-30 20:25:02
380,"@holyspacemonkey @WhyKelly2 @hanae_56_20 ""Especially in a very functional role like delivering on American transportation after being in a campaign environment, where it’s inevitably a bit more about the show. This is the doing of all things that people talk about on the campaign trail."" 2/3","Arizona, USA",CarolynV5,0,1,2021-03-30 20:25:02
381,"To stabilize operations in 2021, #contactcenters should focus on their team and connect agents with each other to foster a positive workplace environment (with lower turnover). https://t.co/Ey0nYJCVNk","Bloomsburg, PA",cdc_software,0,0,2021-03-30 20:25:01
382,"SGP co-founder &amp; Treasurer, Doreen Monteleone @DoreenMonte @FlexTechAssn comments her commitment 2  the environment 2 drive a more #sustainablefuture &amp; her sustainability leadership 4 the print industry creating a more #sustainablesupplychain #volunteer https://t.co/gzdGpVKvsZ https://t.co/pvASE3NE0S",North America,SGPPartnership,0,0,2021-03-30 20:25:00
383,"@bubbIedragon Totally agree, I just think it's one of those textual things where Monhun's ""these people coexist with their environment"" narrative and its ""go beat the local wildlife to death with a hammer"" gameplay might feel a bit at odds to people whose first experience was World",,donutmcbronut,0,1,2021-03-30 20:24:58
384,"@revedlution @boucher_jason A1: Sadly, our environment doesn’t - yet. There is potential space wise. The issues are knowing what reading material would be appropriate, engaging &amp; relevant, and secondly, how we would fund those resources. Previously, did trips to library, but pandemic hit.  #revEDlution","Southampton, UK",jemrycraft,0,1,2021-03-30 20:24:56
385,"@Pak_Kafir This is true. A fine example of many. Muslims insist on cornering themselves intellectually. The problem is that the Quran came in an environment that had not delved into philosophy yet. I think Hinduism has answered this conundrum, but that's a topic for another time","Montréal, Québec",Gyro_Masala,0,1,2021-03-30 20:24:53
386,Switching to solar means having the opportunity to lower your monthly utility bills and help our environment! ☀️ Call Momentum Solar to start your journey with us today! 💙  #momentuminspired” https://t.co/427VFDZLy8,United States,momentumsolar,0,1,2021-03-30 20:24:48
387,"REUSE &amp; RECYCLE | Say hello to Darby Hoover of the @NRDC. She holds a plethora of titles relating to composting, food-waste, recycling, sustainable packaging, &amp; creates more efficient strategies for communities around the US. So thankful for womxn advocating for the environment! https://t.co/3NKZtxLuMm",United States,ArtforSayles,0,0,2021-03-30 20:24:43
388,why y’all mad at the toxic environment you created yourselves? https://t.co/WWCpRCcH3K,az,FREAKYPRlNCESS,0,2,2021-03-30 20:24:41
389,@dj_ewi That trained veterans of the force can't handle a stressful environment should indicate they aren't qualified to be a police officer not a fucking viable defence for murder.,,mean_kitteh,0,2,2021-03-30 20:24:38
390,"@iamSenzesihle @20Sparis People do find what they love. Sometimes it's just the environment, hostile manager/boss that forses people to hate their jobs","Silobela, Carolina",ncedolebo,0,0,2021-03-30 20:24:38
391,"@ZF_Quinn I encourage you to keep at it, but for now we're not in a position to be taking on a more junior, entry level artist. We are looking for some experienced artists who might have a specialty in environment design, product design, weapon design, vehicle design, etc. etc.","Burnaby, British Columbia",DigitalGuido604,0,3,2021-03-30 20:24:36
392,@inspiredrawAW I know it’s bad for the environment but what’s bad about cryptocurrency? is there anything besides the enviormental thing? I know ada isnt generated by wasting power. /gen,🔻👁‍🗨🔺Void🔺👁‍🗨🔻,_Rassuluw_,0,1,2021-03-30 20:24:32
393,"Bees: Many British pollinating insects in decline, study shows - BBC News https://t.co/hC7sGFJUjp",,RRandall1974,0,1,2021-03-30 20:24:30
394,This dog is clearly not in the environment he needs. Biden needs to let the optics of it go and let the dog go where he is comfortable. https://t.co/JkceSjER2N,Houston,KatMcKinley,2,7,2021-03-30 20:24:27
395,Like every living organism the Labour Party must adapt ourselves to a changing environment or perish.,Cumnock/West Ham/Merthyr,KeirHardieQuote,0,1,2021-03-30 20:24:22
396,"Two Bee Experts, Two Opinions, One Dying Bee Population! https://t.co/KXpTCMxhU9 neonicotinoids #bees #agriculture",New York,TheOrganicView,0,0,2021-03-30 20:24:21
397,Rebumping this thread from @susannebrooks in light of the new @NRDC report calling for the same at least 50% cut in emissions by 2030 NDC commitment https://t.co/sH1fE8VzKc. And check out this @guardian article on the broader support for this target: https://t.co/6tfAshHAt1 https://t.co/SBaoTZpAZ9,DC,SteveCapanna,0,0,2021-03-30 20:24:14
398,@Milliganreports You could also do a story on Blueberries &amp; how NSW EPA turns it back on investigating dearth of aquatic species in creeks due to run off of fungicides and loss of valuable koala habitat Ban the bloody blueberries bad so bad for our environment,Korora,krisgracehely,0,2,2021-03-30 20:24:07
399,it was just way easier to kickstart a positive feedback loop wrt motivation that led to wanting to do it for its own sake in that environment,icon @kanzakiyufei,coultenet,0,1,2021-03-30 20:24:04
400,"Given the current low interest rate environment, homeowners seeking to borrow against their equity have many great options. We encourage you to talk with a variety of lenders to get the best deal. Learn more at https://t.co/Lkp9toDJ9W. #Dweller #ADU #Financing https://t.co/LuPu96sw5J","Portland, OR USA",dwellerhomes,0,0,2021-03-30 20:24:02
401,"Despite synthetic dyes permeating the fashion world for over 160 years, several brands are now going back to basics and making the clean switch to natural #dyes to alleviate the dangers #syntheticdyes can present to both the #environment and the people.",,RedCarpetGreenD,0,0,2021-03-30 20:24:00
402,"The funds are there for a Wakehurst Parkway flooding fix, but @beachescouncil
wants to know if you think the risk to the environment is worth it. #northernbeaches https://t.co/unqMDBEzUF",,nadine_morton,0,0,2021-03-30 20:24:00
403,"As early-education schools play a huge impact on a child's emotional development a calming, welcoming, and dynamic environment must be manifested through the interior design of the building. https://t.co/kNKlFMtX2E","Chicago, IL, USA",akarchitects,0,0,2021-03-30 20:23:58
